HubSpot Link,Account Domain,Ticket ID,Cancellation Request Date,Cancellation Scheduled Date,Cancellation Status,Is client staying with Sierra?,Current Contract Term Fulfilled?,Churn Reason H2,New Provider,Sales Deal Owner,Outstanding Balance in Sierra? (overdue invoices only),Outstanding Balance in Google Ads?,CSM Assigned,Early Termination Fee (if paid),Early Termination Type,Ticket - Distinct count,Ticket Service Level,Pipeline,Site_DB,Account_Type,Site_Type,Site_Start_Date,Site_End_Date,Length of Service,Total_Leads,Active_Site_Users,Cancellation Reason Details,Leave any other comments here that you want to bring to our attention. ,Row Number,SiteID in HubSpot,SiteID in CAA,Company ID,OldID,Lifecycle Stage,Delayed Billing,ICP?,"What was your biggest goal with using Sierra, and where did we fall short?",Site_Status
https://app.hubspot.com/contacts/21458556/ticket/2514878764,priorityhomesearch.com,2514878764,2024-03-22,2024-04-15,Cancelled Final,,Yes,,Brivity,,,,,,,11,Low Touch,Billing,14,Full Account,Pro Site,2019-09-30,2024-04-15,4.545205479452055,23207,7,,,1419,,14-1614,8694166371,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1354153784,theopenshawrealtygroup.com,1354153784,,2023-01-12,Cancelled Final,,Yes,,,Josh Wald,,,,,,2,,Billing,9,Full Account,Pro Site,2021-01-27,2023-01-12,1.9589041095890412,6314,5,,,252,,9-2880,8694168437,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1192333100,dfwgreathomes.com,1192333100,,2023-04-05,Cancelled Final,,Yes,,,Ryan Anderson,,,,,,48,Low Touch,Billing,9,Full Account,Pro Site,2021-12-10,2023-05-18,1.3178082191780822,3707,5,,,107,,9-3706,8694168489,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2238252560,modernhomes.com,2238252560,2024-01-05,2024-01-29,Cancelled Final,Yes - client is keeping separate Sierra site(s) active,No,,,Josh Wald,,,,,At No Further Penalty,48,Low Touch,Billing,4,Full Account,Pro Site,2023-03-15,2024-01-29,0.8767123287671232,13,4,,,1253,,4-4821,8694169670,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1153453080,southernidahoproperty.com,1153453080,,,Pending,,,,,,,,,,,5,,Billing,3,Full Account,Pro Site,2021-10-19,2022-11-16,,1,1,,,57,,3-3543,8694170764,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2907201319,soldbyscarlet.com,2907201319,2024-07-02,2024-07-25,Cancelled Final,,Yes,Other,Luxury Presence,Mia Newton,,,Melinie Weaver,,,34,Core,Billing,13,Full Account,Pro Site,2020-08-03,2024-07-25,3.978082191780822,1037,6,"Customer since 2020.  ""While I have loved my many years with you, the client-facing part of the website is outdated, and it required too much to get it up to speed. While you have more to offer than Luxury Presence, their sites are stunning. I am going with Curaytor because of the level of service they offer and the fact that they put the client experience (buyer and seller, not me) first and Lofty is the closest to what you offer.  Hope this helps.""","While I have loved my many years with you, the client facing part of the website is outdated and it required too much to get it up to speed. While you have more to offer than luxury presence, their sites are stunning. I am going with Curaytor because of the level of service they offer and the fact that they put the client experience (buyer and seller, not me) first and Lofty is the closest to what you offer.  Hope this helps.",1657,13-2367,13-2367,8694171025,1,Lost Customer,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1871509941,christinabarnhart.com,1871509941,,2023-09-26,Cancelled Final,,Yes,,kvCORE,,,,,,,76,Low Touch,Billing,10,Full Account,Pro Site,2020-06-25,2023-09-26,3.254794520547945,3398,2,,,939,,10-2247,8694171535,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2725385031,mydreamrealty.com,2725385031,2024-05-15,2024-05-22,Cancelled Final,,Yes,,,,479.65,,,,,64,Core,Billing,9,Full Account,Pro Site,2019-10-22,2024-05-22,4.586301369863014,377,5,,,1552,9-1659,9-1659,8694171706,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2862431578,housesearchsouthflorida.com,2862431578,2024-06-20,2024-06-27,Cancelled Final,,Yes,,,,1390.78,559.88,Ryan Anderson,,,89,Low Touch,Billing,2,Full Account,Pro Site,2020-10-07,2024-06-27,3.723287671232877,4237,3,Client not able to pay and was allowed a site pause. Client never followed up at end of 3 month pause.,,1632,2-2555,2-2555,8694171767,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1483934351,scissortailrealty.com,1483934351,,,Cancelled Final,,,,,,799.9,,,,,24,Low Touch,Billing,16,Full Account,Pro Site,2018-01-03,2023-06-09,,5521,1,,,432,,16-830,8694177555,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1397330207,beckymccully.com,1397330207,,2023-02-08,Cancelled Final,,Yes,,,Ashley Ali,,,,,,26,,Billing,7,Full Account,Pro Site,2020-09-28,2023-02-08,2.3643835616438356,463,4,,,319,,7-2521,8694177670,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2879227761,diggerrealestate.com,2879227761,2024-06-25,2024-07-02,Cancelled Final,,Yes,,,,,,Ryan Anderson,,,71,Low Touch,Billing,11,Full Account,Pro Site,2019-04-17,2024-07-02,5.213698630136986,7353,7,"In survey, client indicated the platform was too much work to manage, needed more hands-on service, and did not want to pay for additional services/partners/integrations.",No,1644,11-1364,11-1364,8694178193,1,Lost Customer,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2618835275,platinumhomesfortlauderdale.com,2618835275,2024-04-19,,Client Retained/Changed Mind,,,,,,,,Ryan Anderson,,,72,,Billing,2,Full Account,Pro Site,2021-07-28,,,4269,6,,,1490,2-3347,2-3347,8694186606,1,Customer,,Yes,,Active
https://app.hubspot.com/contacts/21458556/ticket/1499440806,lmcapecoral.com,1499440806,,2023-03-09,Cancelled Final,Yes - client is keeping separate Sierra site(s) active,Yes,,,Emily Blake,,,,,,26,,Billing,2,Full Account,Pro Site,2020-11-20,2023-03-21,2.2986301369863016,844,2,,,460,,2-2704,8694186663,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2622119998,onlinehomes4you.com,2622119998,2024-04-17,2024-06-03,Cancelled Final,,Yes,,,Ryan White,,,,,,52,Low Touch,Billing,7,Full Account,Pro Site,2018-04-26,2024-06-03,6.109589041095891,20565,1,Client is leaving the real estate industry,,1488,7-919,7-919,8694186668,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2399964702,calgaryhomegirls.com,2399964702,2023-12-21,2024-06-21,Cancelled Final,Yes - client is keeping separate Sierra site(s) active,Yes,,,,,,Blair Ackiss,,,36,Low Touch,Billing,11,Full Account,Pro Site,2019-12-23,2024-06-24,4.498630136986302,16650,7,Merging with CalgaryHomeFinder.com,,1364,11-1807,11-1807,8694187822,1,Lost Customer,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2778922075,destin30ahomesearch.com,2778922075,2024-05-30,2024-05-31,Cancelled Final,,Yes,,,Mia Newton,819.9,,,,,30,Low Touch,Billing,2,Full Account,Pro Site,2020-01-31,2024-05-31,4.3342465753424655,1298,3,Forced Cancellation due to past due amount and unresponsiveness,,1593,2-1880,2-1880,8694187906,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2193431360,weselltallahassee.com,2193431360,,2024-02-19,Cancelled Final,,No,,,Ryan Anderson,1546.5,,,,Past Due Billing / Forced Cancellations,31,Core,Billing,2,Full Account,Pro Site,2019-11-26,2024-02-19,4.235616438356164,645,3,,,1207,,2-1745,8694187926,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2538605853,montoyarealestategroup.com,2538605853,2024-04-02,2024-05-01,Cancelled Final,,Yes,,iHouseWeb,Tasha Stevens,,,,,,32,Low Touch,Billing,9,Full Account,Ace Site,2020-06-19,2024-05-01,3.8684931506849316,560,3,,,1439,9-2223,9-2223,8694188130,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2694281757,reeserealtygroup.com,2694281757,2024-05-03,2024-05-16,Cancelled Final,,Yes,,,Mia Newton,,,,,,26,Low Touch,Billing,6,Full Account,Pro Site,2020-09-01,2024-05-16,3.706849315068493,2869,3,Restructuring: Business model no longer requires a dedicated CRM.  Platform requires too much time and work to manage.  Looking for CRM features/functionality/integrations not currently avaialble.,None at this time.,1513,6-2445,6-2445,8694188598,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1751079755,landryteamsolutions.com,1751079755,,,Client Retained/Changed Mind,,,,,,,,Ryan Anderson,,,20,,Billing,3,Full Account,Pro Site,2020-01-15,2024-06-24,,2207,3,,,850,3-1857,3-1857,8694188930,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2854997098,landryteamsolutions.com,2854997098,2024-06-18,2024-06-24,Cancelled Final,,Yes,,kvCORE,,,,Ryan Anderson,,,20,Low Touch,Billing,3,Full Account,Pro Site,2020-01-15,2024-06-24,4.443835616438356,2207,3,"Client changed brokerages and is receiving kvCORE for less or free. In survey, they also felt their team needed more training resources and did not want to pay for additional services, partners, or integrations.",,1625,3-1857,3-1857,8694188930,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1420612965,tngrealty.io,1420612965,,2023-02-09,Cancelled Final,,Yes,,,Tasha Stevens,,,,,,16,Low Touch,Billing,2,Full Account,Pro Site,2022-01-24,2023-02-09,1.0438356164383562,34,2,,,356,,2-3827,8694188942,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1817030992,memphisrealtypros.com,1817030992,,2023-08-15,Cancelled Final,,Yes,,Lofty (formerly Chime),Ryan White,,,,,,37,Low Touch,Billing,8,Full Account,Pro Site,2018-12-17,2023-08-15,4.663013698630137,11723,3,,,900,,8-1189,8694196005,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1738158509,greatertexasre.com,1738158509,,2023-09-05,Cancelled Final,,Yes,,Brivity,Rick Dierbeck,9401.9,,,,,104,High Touch,Billing,9,Full Account,Ace Site,2020-12-14,2023-09-05,2.7260273972602738,141851,21,,,835,,9-2768,8694205815,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2250775574,850homesearch.com,2250775574,2024-02-01,2024-02-09,Cancelled Final,Yes - client is keeping separate Sierra site(s) active,Yes,,Lofty (formerly Chime),,,,,,,7,High Touch,Billing,2,Full Account,Pro Site,2019-10-18,2024-02-27,4.315068493150685,498,15,,,1262,,2-1654,8694206240,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1166608917,kbbayerrealty.com,1166608917,,,Pending,,,,,,,,,,,15,,Billing,9,Full Account,Ace Site,2021-08-06,2022-10-24,,1171,3,,,78,,9-3372,8694206242,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1265957211,cohomesite.com,1265957211,,,Pending,,,,,,,,,,,36,,Billing,3,Full Account,Pro Site,2020-08-14,2022-11-28,,573,2,,,134,,3-2395,8694206246,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1524663989,experience-re.com,1524663989,,2023-04-25,Cancelled Final,,Yes,,,Ryan White,,,,,,125,,Billing,3,Full Account,Exec (Seller Focused) Site,2021-02-08,2023-04-25,2.208219178082192,42943,23,,,499,,3-2908,8694206875,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1191874985,findakyhome.com,1191874985,,,Pending,,,,,,,,,,,27,,Billing,1,Full Account,Pro Site,2020-11-06,2024-07-29,,1454,4,,,104,,1-2662,8694207140,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1901661193,realtorcontractors.us,1901661193,,2023-09-26,Cancelled Final,,Yes,,,Gates Hoham,,,,,,67,Low Touch,Billing,4,Full Account,Pro Site,2021-12-23,2023-09-26,1.7589041095890412,7930,1,,,978,,4-3745,8694207142,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2201967689,skairiserealty.com,2201967689,2023-12-22,2024-01-02,Cancelled Final,,Yes,,,,,,,,,56,Low Touch,Billing,11,Full Account,Pro Site,2020-10-19,2024-01-02,3.2054794520547945,3094,4,,,1213,,11-2593,8694215579,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2071280992,thesanfordgrp.com,2071280992,,2023-11-28,Cancelled Final,,Yes,,,,,,,,,22,Low Touch,Billing,10,Full Account,Pro Site,2020-10-14,2023-11-28,3.1232876712328768,45207,1,,,1118,,10-2577,8694215583,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2792238986,welcomehomewesttexas.com,2792238986,2024-05-31,2024-08-20,Cancelled Final,,No,Past-Due/Collections Candidate,Other,Charles Moreno,1372.9,,Melinie Weaver,,Past Due Billing / Forced Cancellations,66,Core,Billing,9,Full Account,Ace Site,2020-11-17,2024-08-20,3.758904109589041,5140,8,"""We have had a good run with it, but just looking for a new direction at the moment.""",,1585,9-2695,9-2695,8694215607,1,Lost Customer,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2501297194,homemaxi.com,2501297194,2024-03-19,2024-04-08,Cancelled Final,,Yes,,Other,Tasha Stevens,,,,,,218,Core,Billing,2,Full Account,Pro Site,2019-04-22,2024-04-08,4.967123287671233,2927,2,,"As the NAR lost the litigation against Rhonda Burnett and others, it has become clear that the US real estate system, refined over 100 years and once considered the best on the planet (a perspective I hold from my experience in real estate across three continents), is undergoing a significant change. It appears to be shifting towards a more European and South American model, which many perceive as less efficient, leaving buyers to navigate the process largely on their own.

Sellers may initially celebrate this change, but they may soon realize that selling their properties could take longer and require them to lower prices by 5-10% to attract buyers. Additionally, when these sellers become buyers themselves, they may miss the support of the 1.6 million enthusiastic and well-prepared agents who previously helped them find homes at no cost.

The perceived savings of 3% in commission fees may ultimately be offset by the less efficient processes that now come into play. It is disheartening to witness what appears",1408,,2-1371,8694216095,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1637417594,blackandwhitere.com,1637417594,,,Cancelled Final,,,,,,739.9,,,,,31,,Billing,3,Full Account,Pro Site,2019-08-13,2023-07-19,,1318,1,,,672,,3-1518,8694216571,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1534662950,olearealtygroup.com,1534662950,,2023-04-13,Cancelled Final,,Yes,,kvCORE,Phillip Clift,,,,,,35,,Billing,4,Full Account,Pro Site,2021-04-02,2023-04-13,2.03013698630137,733,1,,,516,,4-3081,8694216574,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1674802012,huttorealty.com,1674802012,,2023-06-28,Cancelled Final,,Yes,,,Rick Dierbeck,,,,,,51,Low Touch,Billing,9,Full Account,Ace Site,2021-07-13,2023-06-28,1.9589041095890412,3868,9,,,723,,9-3310,8694217145,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2677633642,homelovegroup.com,2677633642,2024-05-01,2024-05-07,Cancelled Final,,Yes,,kvCORE,,,,,,,12,Core,Billing,9,Full Account,Pro Site,2020-03-13,2024-05-07,4.153424657534247,29,3,,,1511,9-1970,9-1970,8694217295,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1333359170,scbeachrealestate.net,1333359170,,2023-01-13,Cancelled Final,,Yes,,,Ashley Ali,,,,,,13,,Billing,7,Full Account,Pro Site,2020-03-17,2023-01-13,2.8273972602739725,14823,11,,,216,,7-1975,8694217302,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1380253281,supremefloridahomes.com,1380253281,,2023-03-09,Cancelled Final,,Yes,,,Gates Hoham,,,,,,38,,Billing,2,Full Account,Pro Site,2021-07-01,2023-03-09,1.6876712328767123,802,3,,,285,,2-3291,8694217316,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/3080894106,searchtennesseehomesforsale.com,3080894106,2024-08-08,2024-08-12,Cancelled Final,,Yes,My brokerage provided me a solution,,Ryan Anderson,,,Melinie Weaver,,,107,Low Touch,Billing,8,Full Account,Pro Site,2020-12-09,2024-08-12,3.6767123287671235,2942,3,Cost was main factor - brokerage provided another solution,,1753,8-2755,8-2755,8694225268,1,Lost Customer,,No,Business system for lead follow-up. The cost was the main factor.,Delete
https://app.hubspot.com/contacts/21458556/ticket/2575158653,buyinghomes.ca,2575158653,2024-04-07,2024-04-08,Cancelled Final,,Yes,,,Josh Wald,,,,,,111,Low Touch,Billing,11,Full Account,Pro Site,2021-03-24,2024-04-08,3.043835616438356,1509,5,,,1464,,11-3052,8694225577,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1734953853,nexxusgroup.ca,1734953853,,2023-07-11,Cancelled Final,,Yes,,Ylopo,Tasha Stevens,,,Melinie Weaver,,,89,Core,Billing,11,Full Account,Pro Site,2022-05-17,,1.1506849315068493,4572,6,,,833,11-4134,11-4134,8708220531,1,Customer,,Yes,,Active
https://app.hubspot.com/contacts/21458556/ticket/2316714932,citylinere.com,2316714932,2024-02-01,2024-02-07,Cancelled Final,,Yes,,,Gates Hoham,,,,,,19,Low Touch,Billing,9,Full Account,Pro Site,2022-05-24,2024-02-07,1.7095890410958905,24,1,,,1317,,9-4155,8709202777,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2722390080,whhrealestate.com,2722390080,2024-05-14,2024-05-22,Cancelled Final,,Yes,,,Ryan Anderson,1429.54,,,,,43,Low Touch,Billing,8,Full Account,Pro Site,2022-06-03,2024-05-22,1.9698630136986301,3171,3,I wanted to let you know that wiregrass home heroes is closing its doors. ,,1551,8-4194,8-4194,8717110341,1,Lost Customer,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2948865828,searchminneapolishomes.com,2948865828,2024-07-05,2024-08-05,Cancelled Final,,Yes,It was too hard to use,Cinc,Tasha Stevens,,,Blair Ackiss,,,54,High Touch,Billing,11,Full Account,Exec (Seller Focused) Site,2022-05-18,2024-08-05,2.219178082191781,14825,25,"Chia (client) requested cancellation as they have decided to move to CINC. They mentioned that CINC has more automations, search features, and is more customizable. They also felt our call routing system was confusing.  Did not want to pay associated costs for extra services.  ""We felt that based on what we're paying for, some things should just be built in. For example, base automation that we could customize, client searches should be automatically created and set up my clients. The phone routing systems didn't always make sense. We wish it was easier to use a pond feature as a ""","We felt that based on what we're paying for, some things should just be built in. For example, base automation that we could customize, clients searches should be automatically created and set up my clients. The phone routing systems didn't aways make sense. We wish it was easier to use a pond feature as a larger team.",1676,11-4140,11-4140,8717244322,1,Lost Customer,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1731166280,vismarre.com,1731166280,,,Pending,,,,,,,,Ryan Anderson,,,93,High Touch,Billing,4,Full Account,Ace Site,2022-05-26,,,3919,27,,,831,4-4169,4-4169,8719374346,1,Customer,,Yes,,Active
https://app.hubspot.com/contacts/21458556/ticket/2202796718,houses-for-sale-ocala.com,2202796718,2023-12-22,2024-01-12,Cancelled Final,,Yes,,,Tasha Stevens,,,,,,48,High Touch,Billing,2,Full Account,Ace Site,2022-03-07,2024-01-12,1.8520547945205479,38694,24,,,1214,,2-3952,8719761305,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2143177141,westpremierhomegroup.com,2143177141,,,Client Retained/Changed Mind,,Yes,,,,,,Ryan Anderson,,,62,Low Touch,Billing,2,Full Account,Pro Site,2020-10-20,,,5206,5,,,1182,2-2598,2-2598,8719780246,1,Customer,,No,,Active
https://app.hubspot.com/contacts/21458556/ticket/1782784439,exploretexasrealestate.com,1782784439,,2023-08-01,Cancelled Final,,Yes,,,,,,,,,19,Low Touch,Billing,9,Full Account,Pro Site,2020-10-16,2023-08-01,2.791780821917808,4258,5,,,871,,9-2590,8719780675,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1867407107,ezhomesearch.com,1867407107,,2023-09-04,Cancelled Final,,Yes,,,,,,Blair Ackiss,,,16,Low Touch,Billing,7,Full Account,Pro Site,2019-11-19,2023-09-05,3.7945205479452055,112830,147,,,935,,7-1724,8719790902,1,,,Yes,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1179935372,kennonsellshomes.com,1179935372,,,Pending,,,,,,,,,,,32,,Billing,14,Full Account,Pro Site,2020-12-14,2022-11-01,,392,1,,,93,,14-2767,8719800855,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1442157105,destinkellygroup.com,1442157105,,2023-02-27,Cancelled Final,,Yes,,,Gates Hoham,,,,,,46,,Billing,2,Full Account,Pro Site,2018-08-30,2023-02-27,4.498630136986302,4779,4,,,380,,2-1053,8719801196,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/2116932458,buymarco.com,2116932458,,,Pending,,,,,,,,Blair Ackiss,,,15,Low Touch,Billing,2,Full Account,Pro Site,2022-05-27,,,1,2,,,1161,,2-4175,8719813212,1,,,No,,Active
https://app.hubspot.com/contacts/21458556/ticket/2058585517,soldbuytherealmccoy.com,2058585517,,2023-11-14,Cancelled Final,,Yes,,,Tasha Stevens,,,,,,12,Low Touch,Billing,13,Full Account,Pro Site,2021-10-01,2023-11-14,2.1205479452054794,502,1,,,1100,,13-3501,8719823482,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1586100835,berkenstockbatty.com,1586100835,,2023-04-28,Cancelled Final,,Yes,,kvCORE,Tasha Stevens,,,,,,41,Low Touch,Billing,11,Full Account,Pro Site,2022-04-12,2023-05-02,1.0438356164383562,252,1,,,583,,11-4043,8719833271,1,,,No,,Delete
https://app.hubspot.com/contacts/21458556/ticket/1605921050,brghomefinder.com,1605921050,,2023-05-15,Cancelled Final,,Yes,,,Gates Hoham,,,,,,10,Low Touch,Billing,7,Full Account,Pro Site,2022-03-15,2023-05-15,1.167123287671233,122,1,,,624,,7-3970,8719848530,1,,,No,,Delete
